Updated_Date,Valve_Type,Valve_Size,Valve_Useage,Cover,Lid_Type,Valve_Cond,Valve_Stat,Valve_Position,Turns,Depth_Nut,Location,Comment,Rotation,POINT_X,POINT_Y
4/3/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,35.00000000000,se helen ct,,0,7720632.54467000000,679503.60699500000
10/23/2014,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,34.00000000000,se helen ct,,90,7720632.14441000000,679509.16767900000
4/3/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,28.00000000000,se 36th st,,0,7720589.07757000000,679535.57215400000
4/3/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,38.00000000000,se 36th st,,45,7720165.00886000000,679717.15184300000
4/3/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,35.00000000000,se 36th st,CHECK WITH 2011 PHOTO,20,7720891.86108000000,679475.91151200000
4/3/2012,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,15.00000000000,28.00000000000,se pelton cir,,60,7720375.27124000000,678879.84249400000
4/3/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,40.00000000000,se pelton cir,,0,7720334.30905000000,678970.79178700000
3/18/2013,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,40.00000000000,31.00000000000,se sweetbriar ln,,45,7720052.27713000000,678938.59828200000
4/3/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,29.00000000000,se clark ct,,0,7720114.86100000000,679323.09456100000
4/3/2012,GV,6.00000000000,Inline,Asphalt,910,Good,Working,Open,21.00000000000,55.00000000000,se clark ct,,-35,7720009.07906000000,679051.97600800000
3/18/2013,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,39.00000000000,38.00000000000,se sweetbriar ln,,45,7719953.53849000000,679052.30934100000
4/3/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,41.00000000000,se sweetbrier ln and se douglas ct hydrant valve,,0,7719896.18952000000,679119.28689700000
4/3/2012,GV,4.00000000000,Domestic,Asphalt,926,Good,Working,Open,14.00000000000,36.00000000000,se sweetbriar ln,sweetbriar elementary  domestic meter valve,45,7719452.01554000000,679639.93218100000
4/3/2012,GV,10.00000000000,Inline,Other,926,Good,Working,Open,33.00000000000,29.00000000000,se sweetbriar ln,,45,7719536.27292000000,679538.73225300000
10/2/2014,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,28.00000000000,se sweetbriar ln /se stott av,,-40,7719528.07805000000,679545.78309200000
4/3/2012,GV,10.00000000000,Inline,Asphalt,926,Good,Working,Open,33.00000000000,53.00000000000,se sweetbriar ln,,45,7719700.46452000000,679348.22443200000
4/3/2012,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,39.00000000000,30.00000000000,se sweetbriar ln,,45,7719857.10200000000,679164.68214800000
4/3/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.50000000000,30.00000000000,se sweetbrier ln and se harlow ct,,90,7718778.69536000000,679907.58486100000
4/3/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,29.00000000000,se harlow ct,,75,7718664.86587000000,679631.98830000000
,GV,6.00000000000,,Asphalt,926,Good,Working,Open,21.00000000000,36.00000000000,3616 se harlow ct,FIELD VERIFIED,-15,7718804.91841000000,679664.21526900000
4/3/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,41.00000000000,se harlow ct and se sweetbrier ln,,90,7718825.11883000000,679889.82767900000
4/3/2012,GV,10.00000000000,Inline,Asphalt,926,Good,Working,Open,32.00000000000,41.00000000000,305 se sweetbrier ln,,0,7718846.59877000000,679912.08222800000
,GV,6.00000000000,Inline,Grass,926,Good,Working,Open,21.00000000000,41.00000000000,se harlow ct,FIELD VERIFIED,80,7718831.56468000000,679655.33372500000
4/20/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,22.00000000000,1306 se 21st circle,,110,7721163.85496000000,683445.62699800000
4/20/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,22.00000000000,se 21st cir,,10,7721195.48088000000,683438.66375700000
4/3/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,19.00000000000,38.00000000000,nw sundial rd,,0,7713457.56198000000,693721.09824500000
4/3/2012,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,37.00000000000,26.00000000000,nw sundial rd,in bike lane,0,7713457.78475000000,693779.21492600000
4/3/2012,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,37.00000000000,53.00000000000,nw sundial rd,in bike lane,0,7713461.45862000000,693859.93819000000
4/3/2012,GV,8.00000000000,Fire,Asphalt,910,Good,Working,Open,26.00000000000,36.00000000000,2021 nw sundial rd,in bike lane,0,7713461.83297000000,694026.15144000000
4/3/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,41.00000000000,2021 nw sundial rd,in bike lane,0,7713465.73781000000,694077.56111500000
4/3/2012,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,Open,39.00000000000,31.00000000000,nw sundial rd,,0,7713467.39660000000,694129.62958000000
4/3/2012,GV,10.00000000000,Inline,Asphalt,926,Good,Working,Open,32.00000000000,34.00000000000,se 40th st,,0,7718422.63833000000,678780.65830900000
4/3/2012,GV,10.00000000000,Inline,Asphalt,910,Bad,Working,Open,32.00000000000,28.00000000000,se 40th st,,0,7718588.89062000000,678773.53758900000
4/3/2012,GV,2.00000000000,Blow Off,Asphalt,926,Bad,Working,Closed,0.00000000000,48.00000000000,se kibling ct,needs repair,0,7718542.00391000000,678521.55318500000
4/3/2012,GV,6.00000000000,Inline,Asphalt,910,Good,Working,Open,21.00000000000,32.00000000000,se kibling ct,just south of se 40th st,90,7718774.41716000000,678737.54553500000
,GV,2.00000000000,Blow Off,Other,910,Good,Working,Closed,9.00000000000,25.00000000000,troutdale terrace apartments,in soil north of community garden\blue stake,0,7715319.69605000000,687136.93031100000
,GV,8.00000000000,Fire,Other,910,Good,Working,Open,27.00000000000,35.00000000000,troutdale terrace apartments,,0,7715328.98081000000,687142.64945900000
4/3/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,40.00000000000,se 40th street,,90,7718799.63069000000,678764.39489100000
4/3/2012,GV,10.00000000000,Inline,Asphalt,926,Good,Working,Open,32.00000000000,36.00000000000,se 40th street and se kibling ct,east of se kibling ct,0,7718790.50604000000,678766.35682900000
4/17/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,28.00000000000,34.00000000000,se 40th street and se stott ave,east of driveway,0,7719038.97929000000,678752.89360100000
4/3/2012,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,8.00000000000,51.00000000000,se knarr ct,,0,7719038.87037000000,678493.57587800000
4/3/2012,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,15.00000000000,34.00000000000,se knarr circle and se 40th street,,0,7719163.59650000000,678625.74949900000
4/3/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,28.00000000000,36.00000000000,se 40th street east of se knarr circle,,0,7719186.02624000000,678624.04838600000
4/3/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,21.00000000000,43.00000000000,se 40th street east of se knarr circle,,0,7719190.34218000000,678616.48475300000
3/12/1944,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,9.00000000000,43.00000000000,se lenore cir,hydrant valve,0,7719973.62801000000,678448.04316100000
4/17/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,20.00000000000,se 28th st,,90,7716003.66646000000,681750.33347200000
4/17/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,36.00000000000,se 28th st,,0,7715963.64850000000,681768.58015500000
4/17/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,19.00000000000,34.00000000000,se harlow ct,,45,7718691.83202000000,683281.89274500000
4/17/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,27.00000000000,se harlow ct,,125,7718676.72870000000,683297.12467000000
4/17/2012,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,8.00000000000,33.00000000000,se harlow ct,,0,7718602.92406000000,683374.60319000000
10/2/2013,GV,6.00000000000,Inline,Asphalt,910,Good,Working,Open,19.00000000000,43.00000000000,se harlow ave,,145,7718725.07998000000,683263.48267700000
4/17/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,29.00000000000,se harlow ave,,115,7719175.96655000000,683433.37702200000
4/17/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,24.00000000000,se harlow ave,,30,7719201.04393000000,683425.44199900000
4/17/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,19.00000000000,33.00000000000,se kibling ave,,90,7718932.83285000000,682801.05250000000
4/17/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,34.00000000000,se kibling ave,,0,7718933.37780000000,682818.14761000000
4/17/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,30.00000000000,se kibling ave,,75,7719169.02332000000,683236.25044800000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,19.00000000000,32.00000000000,se beaver creek ln,,0,7719190.16337000000,683244.66250500000
,BTRFLY,10.00000000000,Inline,Asphalt,926,Good,Working,Open,28.00000000000,44.00000000000,se beaver creek ln,,0,7718947.69142000000,682754.56834100000
,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,14.00000000000,37.00000000000,se beaver creek ln,,60,7719136.85278000000,682758.56931700000
,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,34.00000000000,se beaver creek ln,8 ft 7 in south to stand pipe,0,7719173.02594000000,682689.47759200000
,BTRFLY,10.00000000000,Inline,Asphalt,926,Good,Working,Open,28.00000000000,41.00000000000,se beaver creek ln,,140,7719143.09457000000,682785.57877700000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,38.00000000000,se beaver creek ln,,30,7719186.26574000000,682828.66629000000
,BTRFLY,10.00000000000,Inline,Asphalt,926,Good,Working,Open,28.00000000000,29.00000000000,se beaver creek ln,,90,7719226.55569000000,683287.01642300000
4/17/2012,GV,10.00000000000,Inline,Asphalt,926,Bad,Working,Open,22.00000000000,21.00000000000,se beaver creek ln,need more turns out of valve,125,7719264.73081000000,683435.31008900000
,BTRFLY,10.00000000000,Inline,Asphalt,926,Good,Working,Open,29.00000000000,31.00000000000,se beaver creek ln,,125,7719398.20003000000,683588.18412700000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,17.00000000000,se beaver creek ln,,65,7719631.73795000000,683835.59144100000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,27.00000000000,se 21st st,,115,7719569.04188000000,683891.95386100000
10/10/2013,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,24.00000000000,se 19th st,,90,7718695.91010000000,684206.50867800000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,29.00000000000,29.00000000000,se 18th st,,0,7719734.42705000000,684394.91807800000
6/3/2012,GV,6.00000000000,Inline,Asphalt,,Good,Working,Open,21.00000000000,30.00000000000,se 18th st,,90,7719720.18364000000,684382.94631700000
10/10/2013,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,20.00000000000,se 18th st,,0,7719683.39303000000,684395.23697500000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,23.00000000000,se 18th st,,0,7719932.05395000000,684391.02143300000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,29.00000000000,se sandy ct,,90,7719175.11944000000,683873.19799300000
10/3/2013,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,33.00000000000,se 21st st,,90,7718589.59305000000,683624.98228200000
,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,9.00000000000,40.00000000000,se dora ct,,0,7718594.94901000000,683830.66559800000
,GV,10.00000000000,Inline,Asphalt,926,Good,Working,Open,31.00000000000,24.00000000000,se beaver creek ln,,110,7719957.17201000000,684029.30726100000
10/10/2013,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,27.00000000000,se 18th st,,0,7719226.27288000000,684405.01648300000
10/10/2013,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,30.00000000000,se sandy ct,,90,7719212.21090000000,684442.11450600000
10/10/2013,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,43.00000000000,se 17th st,,0,7719355.08135000000,684708.30098200000
4/4/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,28.00000000000,38.00000000000,se 40th street and se sweetbrier ln,CHECK WITH 2011 PHOTO,135,7720064.15342000000,678895.53275200000
4/4/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,26.00000000000,se dora ct and se 40th street,,0,7718577.20003000000,678824.68676500000
4/4/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,26.00000000000,se dora ct and se 40th street,,90,7718576.18527000000,678814.15397700000
4/4/2012,GV,6.00000000000,Inline,Grass,926,Good,Working,Open,21.00000000000,39.00000000000,se dora ct,"in grass left of walkway, FIELD VERIFIED",90,7718602.09040000000,679408.42641100000
4/4/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,24.00000000000,29.00000000000,se stott ave,,-45,7719538.61084000000,679498.25858000000
4/4/2012,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,15.00000000000,32.00000000000,se celestia cir,,45,7719376.02816000000,679335.71887900000
4/4/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Open,8.00000000000,39.00000000000,se celestia cir,blow off standpipe missing,0,7719483.81961000000,679210.54754200000
4/4/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,27.00000000000,21.00000000000,se stott ave,,-45,7719354.29362000000,679337.27825900000
4/4/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,48.00000000000,se stott ct,,45,7719228.30273000000,679275.55692600000
4/4/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,31.00000000000,se stott ct,,0,7719163.46723000000,679594.87518500000
4/4/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,52.00000000000,se stott ave,,45,7719240.96872000000,679238.79158000000
4/4/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,27.00000000000,51.00000000000,se stott ave,,-35,7719223.53962000000,679225.88773400000
4/17/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,37.00000000000,se stott cir,,45,7719178.42488000000,679166.00465200000
4/17/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,36.00000000000,se stott ave,,-65,7719059.59244000000,679040.31986400000
4/17/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,42.00000000000,se sandy cir,,0,7719005.47444000000,679008.14112200000
4/17/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,36.00000000000,se sandy cir,,90,7718987.35636000000,679008.18377300000
4/17/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,27.00000000000,35.00000000000,se stott ave,,90,7719023.30445000000,678796.02540500000
4/4/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,19.00000000000,6.00000000000,se 33rd st,,5,7720092.30888000000,680302.32915100000
4/6/2012,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,12.00000000000,10.00000000000,se 33rd st,,95,7720093.18125000000,680301.20284100000
4/6/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,19.00000000000,se elizabeth pl,,0,7720078.28660000000,680160.47083900000
4/6/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,16.00000000000,se 33rd st,,-60,7719739.54777000000,680476.43674200000
4/6/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,19.00000000000,17.00000000000,se 33rd st,,35,7719717.86704000000,680489.69852700000
4/6/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,19.00000000000,17.00000000000,se 33rd st,,-60,7719716.34867000000,680489.16998400000
4/6/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,15.00000000000,se blake pl,,85,7719749.84303000000,680169.74805100000
4/6/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,12.00000000000,se blake pl,needs 12 inch nipple,0,7719819.99348000000,680180.81856700000
4/6/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,26.00000000000,26.00000000000,se stott cir,,95,7719466.45285000000,680581.45720100000
4/6/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,33.00000000000,se 33rd st,,0,7719480.42263000000,680594.15697900000
4/6/2012,GV,6.00000000000,Inline,Asphalt,926,Bad,Working,Open,19.00000000000,27.00000000000,se stott cir,,0,7719466.01518000000,680557.33618700000
4/6/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,39.00000000000,se stott cir,,0,7719432.88139000000,680221.01763300000
4/4/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,33.00000000000,se sweetbriar ln,,135,7719865.61281000000,679127.87972800000
4/4/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,48.00000000000,se lewis ct,,35,7720673.34577000000,680385.70529600000
4/20/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,40.00000000000,se lewis ct,ok,-55,7720669.37662000000,680396.35553700000
4/4/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,39.00000000000,se lewis ct,,0,7720540.48088000000,680737.59763700000
4/4/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,28.00000000000,45.00000000000,se 33rd st,,45,7720537.16691000000,680202.51143700000
4/4/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,19.00000000000,25.00000000000,se 33rd st,,0,7720346.16008000000,680280.46994200000
10/3/2014,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,15.00000000000,se 33rd st,,100,7720126.19726000000,680297.63329400000
,GV,8.00000000000,Inline,Grass,910,Good,Working,Open,26.00000000000,42.00000000000,,,0,7713695.79575000000,684889.94989700000
,GV,8.00000000000,Inline,Grass,910,Good,Working,Open,26.00000000000,47.00000000000,,,90,7713699.97061000000,684893.79831400000
,GV,8.00000000000,Inline,Grass,910,Good,Working,Open,26.00000000000,47.00000000000,SW CHERRY PARK RD,,90,7713702.23111000000,685018.81545300000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,31.00000000000,,,0,7713652.60128000000,684898.69102100000
